User,Tweets,Tweets_with_Emoji,Gender,Race
1007570689,0,0,female,asian
247979517,27,0,male,white
894984583820845057,563,22,male,black
4822116147,742,0,male,white
884795096499093504,0,0,,
28218199,95,3,,
188856460,44,2,male,white
2336209763,0,0,male,black
953962584,63,9,female,black
15905324,21,0,female,white
2966623761,103,22,,
73163777,0,0,male,white
3124209112,29,5,female,white
1201394917,0,0,,
384504255,0,0,,
934649385337655296,1,0,female,black
2268098459,168,93,female,black
952093400664281088,1,0,male,white
980996407627829249,34,10,female,white
3300881014,186,92,female,black
83533728,402,31,male,white
910365696877584385,15,1,,
767555299221856256,35,12,,
717921185661628416,81,6,,
3407277947,650,1,,
567826519,13,2,male,
35775469,72,0,male,white
915959701979975683,16,0,,
404370889,97,1,female,white
2259193678,71,0,male,white
891094681,128,74,female,white
3621067756,357,24,male,white
868427607284568064,128,6,male,white
975836198538227713,1,0,female,white
837983855848140804,342,29,,
580974955,400,63,female,white
273749129,653,10,male,white
210359945,83,0,,
1475344795,350,132,male,black
857191774695174144,331,30,male,white
1881168349,109,32,female,
907836269379629056,104,2,male,black
954769891629953024,13,10,,
742010279626723328,0,0,,
947447033614487554,0,0,male,white
21232767,17,4,female,white
910312003167809536,0,0,female,white
39175235,10,2,female,white
879785955997167617,0,0,female,
2907388593,188,12,male,
933778016060178433,89,1,female,white
951423460147957761,3,0,,
753551798791790592,0,0,female,white
16248250,297,179,male,black
3434297284,45,7,,
41193257,349,0,female,white
16184329,53,7,female,white
84830575,1903,210,male,white
391644489,51,36,male,black
4449105927,0,0,,
975104488385236993,0,0,,
808960024693317632,0,0,,
794610007635587072,117,0,,
143490105,697,275,,
509058892,3158,411,,
2743243994,0,0,female,
42738691,940,32,male,white
96225072,49,15,female,white
434441961,299,56,female,white
461356593,673,69,male,
960910112972996609,5,0,,
817161525714710530,0,0,female,black
1012669740,1549,86,female,black
1452488504,32,2,female,white
214361791,652,539,female,white
20017604,30,22,female,black
949034749133312005,789,521,male,black
731452293728612352,0,0,female,white
39340710,57,39,female,hispanic
907814426031489027,3,0,,
3244084739,56,0,male,black
834617220311429120,20,0,,
1043704290,122,43,female,
178187892,304,29,,
429539863,542,170,female,white
7745762,0,0,male,black
2887156059,53,14,female,white
756297945029410816,269,23,male,black
970443771862233088,57,8,,
855218028610539520,65,15,male,white
15456999,124,21,,
864628399754665984,7,2,,
32696748,18,1,,
852945243578171392,0,0,,
982506485551943680,25,16,male,white
920212309,0,0,,
19292549,323,150,male,white
3361636264,316,5,,
355269149,50,3,,
955911894157623301,0,0,,
128216953,2955,42,male,black
974036428525944832,5,1,,
16478018,0,0,,
973704362882150401,179,0,,
953649538136465410,39,0,female,white
3153251583,42,12,,
586199337,289,16,,
241619624,51,11,male,white
2943582910,0,0,female,
749719084988821504,2453,136,female,
728131566640062467,476,54,male,asian
3364574932,28,1,,
412392470,166,0,female,black
79647862,5,0,,
307690179,126,67,male,white
783268364,97,16,female,white
37989782,6,0,,
788096408,438,144,female,black
257705104,88,0,,
3708695475,2,0,,
971167258033774592,0,0,,
390941870,514,9,,
448226864,212,59,female,
948584023005302784,1,1,female,white
786583789673734144,77,0,,
784173758911242242,1,1,female,black
934810504509390848,0,0,female,
769282451919212544,115,17,male,black
2337113208,110,12,female,white
17238328,183,6,male,
762167036013187072,0,0,female,black
124013884,126,47,female,asian
968853238547144705,93,19,,
2175226888,235,33,female,white
8292432,202,179,female,white
320562116,65,2,male,white
479881865,106,0,,
2462248343,798,233,male,black
553198216,857,154,,
962182607248199681,10,3,,
927623690333949952,337,1,,
2577435804,0,0,male,black
288580678,183,11,male,
797121831161499648,212,21,,
1638761396,2740,202,male,white
865062265061601280,29,0,male,white
955650504402628608,52,7,female,white
551471258,43,7,,
934972817245921280,0,0,,
469302011,0,0,,
19262109,0,0,,
3292977208,1999,605,female,white
2577781291,146,37,,
840961758651174912,675,303,,
600608759,645,250,female,black
3360009825,1,0,female,white
2559526269,58,32,,
902536879463124993,47,18,,
486131843,310,4,female,white
190009408,0,0,female,
280862188,1,0,,
950350531003793408,0,0,female,
19728169,139,21,,
426825204,53,9,male,white
923636880360529921,39,0,,
833381444919689216,244,6,male,white
489337644,206,0,female,
2316674868,28,11,,
37950975,1593,346,,
3722806343,190,17,female,black
1020739400,9,0,female,white
773551363175440384,392,38,female,white
535162688,73,6,female,white
20998058,167,0,female,black
977528138,511,262,male,black
1279594459,333,4,male,black
907419444959498241,0,0,,
959767291561988097,48,0,female,white
44938017,0,0,,
100388690,1,0,,
826886673103470593,0,0,,
24005985,215,1,,
727093279,108,23,,
33768092,1148,646,male,black
967540272518369285,604,6,male,white
24981452,266,141,,
967992479462158336,2,0,,
1976633215,79,22,,
24307260,83,4,,
541200239,13,2,,
459542592,138,44,female,black
2166854415,0,0,female,black
146620210,59,0,,
711927810558992386,11,0,,
922319818291924993,0,0,,
228455957,44,0,male,white
959078484,72,14,,
363051755,0,0,,
835172863502082048,85,0,,
877623630234103808,333,117,,
23098757,166,10,,
25171892,8,2,female,white
712119394751483904,41,9,,
342493760,21,5,,
436103546,998,0,,
1362397652,223,10,,
910889946218610688,1029,348,female,black
4869944847,21,1,,
942113291056418816,317,32,female,white
119483588,144,0,male,white
154225232,108,3,,
372496934,108,25,,
702170347655864320,4,0,,
522007909,49,0,,
49464363,256,0,female,white
18290787,1482,280,,
3450924802,185,14,female,white
2480580766,110,21,male,white
50056441,59,7,female,white
2946477045,0,0,female,black
1760712493,333,195,female,
975077921118474240,524,0,,
825226294564704256,450,1,,
1116028856,129,89,female,white
596066715,1208,132,male,white
2808170411,127,1,,
475974766,22,1,female,white
946956465402761216,0,0,,
555890864,13,1,male,white
190727735,385,0,,
2615153259,533,36,female,
829753104560246784,445,0,,
14628992,70,2,female,asian
3386106731,28,10,female,white
2465957854,33,0,,
22818816,21,0,,
55068977,55,11,female,white
960339212213063682,28,1,female,
826250370682871812,17,0,,
948725393682395136,0,0,,
4026666785,82,0,,
2736922355,13,3,female,white
973061683437502464,509,444,male,
339870670,153,1,,
112919222,230,19,female,
2463260974,176,78,female,black
2874091235,1,0,male,white
1056727549,253,13,female,hispanic
285435885,5,0,,
473380238,199,15,,
1710444752,2115,114,,
804328880807051264,8,1,male,white
213762981,82,0,,
30633962,4,2,,
15732452,399,9,,
364013555,472,41,male,asian
818567538938433540,1,0,male,white
357062055,733,106,male,
2747077600,41,1,,
4091448447,122,12,,
778951002728923136,24,0,female,white
1240111651,309,19,female,
352501344,51,0,,
100115303,0,0,male,black
825503523739664387,10,1,,
876722457159380993,1,0,female,white
2808791936,237,40,female,
3449412868,428,73,,
4735827454,1435,8,,
61511412,638,11,,
808387370458501120,2,0,male,black
263827118,0,0,male,black
827577452620808192,273,19,male,black
895520696394170368,3,1,,
334294874,75,1,,
242429970,341,0,male,white
19253823,32,17,,
421731783,584,145,male,
285129631,0,0,female,white
2269040448,454,42,,
917885459191271424,125,54,female,white
29053826,374,149,female,white
831725670795468800,97,0,male,white
865296697,81,1,male,black
59838306,67,10,male,white
900191865571602432,262,49,female,
2925045448,55,6,male,asian
923869736,56,11,female,white
4831248502,505,31,female,white
756541758515871744,11,0,,
713076957693546497,0,0,,
898245611606167552,2,1,male,black
404319196,359,2,,
740944892772397056,103,27,female,black
312295294,514,77,,
26047939,1668,1,male,white
106171186,487,17,male,black
43554699,130,32,,
889721342274285569,1,0,female,
17342505,0,0,male,
866960045854117888,7,4,female,black
755816906146349056,12,0,,
65490721,7,0,male,white
3197774993,0,0,female,white
925462935996108800,35,4,,
91944013,48,9,male,
936417090067730438,10,2,,
328343113,60,6,,
1909332110,160,1,male,asian
80400500,934,0,,
44987725,21,1,male,white
704308505055010816,0,0,,
261785033,184,60,,
854837363343847424,553,297,male,black
624806791,39,0,male,white
42680864,2161,114,male,white
850065727075864576,24,0,,
176249476,136,24,male,white
980109259294699521,0,0,male,asian
19027523,381,74,,
450783631,0,0,male,white
422254427,483,28,female,white
968877216263233538,1,1,,
4858369811,71,2,,
509174959,7,1,,
253842717,444,4,female,white
276037633,55,5,,
936576870199341056,0,0,,
92446709,149,4,,
24877394,17,2,,
924934711490867200,153,23,,
2531213990,25,0,female,white
791442328372346880,63,6,,
82273471,0,0,male,
28590216,2788,517,female,white
25587445,145,0,male,white
3409678863,384,6,,
730774195420925952,826,545,female,white
950197507010760704,15,1,male,white
700696245,427,348,,
3194787716,133,60,,
829850280367968256,48,0,,
1648602438,391,27,male,white
840818431029084161,6,2,female,black
337268176,39,0,,
747285445,67,2,,
833728677733081088,25,3,female,white
849110529654362114,3,0,female,white
121234329,13,0,female,white
868849612110647297,242,38,,
969334743228649473,29,1,male,white
37529641,1098,60,female,white
3984303315,126,51,,
1107774000,12,2,female,white
801873084,167,0,,
3365974827,168,0,female,black
942926274267410433,0,0,,
163635405,110,34,female,black
60333662,523,201,female,black
625033051,236,0,,
778469538719379456,7,0,female,black
21575175,208,0,male,
17607005,0,0,,
913755197045919744,87,2,,
323337173,6,1,female,white
19638012,42,2,female,white
588657016,40,35,female,white
22340230,991,269,male,black
802545494589313024,188,20,female,white
2200629523,68,11,female,white
946049852680503297,0,0,,
974603006632226817,14,0,male,
706588261561589760,53,14,,
322888300,798,597,female,black
39547254,158,78,,
58516437,144,10,male,
57055336,0,0,,
884529476473950208,14,7,female,black
632145683,40,0,,
390915797,0,0,,
393082374,164,32,male,white
137508884,26,1,male,white
4617740381,565,104,,
2850739956,261,14,,
942483013249785856,32,20,female,black
965465323075002370,42,0,female,white
790541563436863489,18,6,,
441470218,95,32,female,white
966534009600618496,6,1,male,black
92150136,7,5,,
718846004800446464,49,7,,
21203626,35,1,,
1576353378,724,53,female,black
3700853236,76,12,male,black
3549268101,549,37,male,white
31079835,428,11,,
1678766508,31,11,,
77179939,51,29,male,black
101780360,384,104,female,black
162263936,9,6,female,white
1732948813,10,0,,
770078152232144896,283,19,male,white
822476587,21,11,,
935941969154592768,164,83,female,black
30036412,734,107,female,white
99150074,95,6,,
3324862503,0,0,,
39131434,57,1,female,white
257588061,126,23,,
27629276,4,0,female,black
188566412,181,34,,
30371605,0,0,female,black
469829391,81,7,female,white
795498404025659392,0,0,male,black
1319219204,694,24,male,white
726925724909748224,8,0,female,white
859035199161675776,228,184,,
950260256256548864,165,37,,
300105638,6,0,,
1522459356,85,14,female,black
3286981856,113,80,female,black
25054417,587,92,,
917626339422818304,504,0,,
705611462379757569,19,0,,
2917036851,68,12,,
886426045066485760,0,0,,
16436293,6,0,male,white
715083093,97,15,female,white
733133912499748864,265,1,,
160458487,0,0,,
777543795306999808,63,7,male,black
3318160855,0,0,,
19475677,163,32,,
183682693,113,5,female,black
15348098,142,28,,
4840011796,36,0,,
546435248,181,31,female,white
886428328734969857,0,0,female,white
2675581998,312,14,female,white
766444356928737280,51,2,female,
28482853,135,4,male,white
776460509214285824,2322,1925,male,white
827732531420262404,59,25,female,black
840370071079931907,33,8,female,white
822427049159692289,0,0,,
20750293,717,11,,
717397531890737152,101,7,,
949928927060926464,0,0,,
744408306282803201,68,41,male,black
4340118147,587,53,,
190712638,1426,737,female,black
80452513,126,10,,
2943361246,16,10,,
972880383825072128,0,0,female,white
805173123691716608,0,0,male,black
3151226415,9,0,female,white
895020204958339072,0,0,,
98017214,6,2,male,black
954793609,772,286,female,
3911729584,3,1,,
477123059,76,25,male,black
131633223,0,0,male,white
47598192,0,0,male,white
956297042665631744,6,0,male,black
3351034977,126,41,female,black
787435994,53,0,female,white
875739073549389824,21,0,male,white
950039154674618373,1,1,,
17262822,1125,59,,
2456008067,116,4,male,white
438541989,198,71,,
94136959,268,11,male,white
863773295614840833,108,19,female,black
1135613557,17,0,male,white
2647707094,115,21,,
89801607,830,62,female,black
775454285022760962,274,115,male,black
4841088075,27,0,male,
711037646194282497,2049,0,,
402336433,0,0,,
938830172660387842,0,0,male,white
116791583,4,0,,
921420584906608641,4,0,,
295300748,500,91,female,hispanic
699925809964912644,2831,0,female,white
586815410,107,9,female,white
52339560,245,12,,
27366455,1137,242,female,
772531745077985281,110,28,,
966394557708554240,0,0,,
16842917,0,0,,
1250286524,29,3,,
16526486,0,0,male,black
888448677248987136,95,0,male,white
758333614442569729,143,0,,
1701235165,513,237,,
952170334748332032,15,6,male,black
4434441677,1234,615,,
750017878003445760,137,29,,
110045678,177,46,female,black
379570436,163,7,,
1007423576,313,35,,
2180978477,0,0,male,white
716384350279835649,85,12,female,white
883341998727585793,17,0,female,black
934866999636910080,1,0,,
52839503,194,3,,
982361318652071936,0,0,,
541738281,1025,486,female,black
28562223,442,248,,
1231882597,489,188,female,
1433122784,248,20,female,white
862634371219472384,0,0,female,asian
135264386,338,139,female,black
155705189,354,24,male,black
282052766,1055,234,,
2220740259,177,2,,
110580352,457,65,female,white
805462435,62,3,,
24192342,2227,3,,white
4636414272,2,0,,
3008974277,48,2,,
465994955,32,0,male,white
787049690672009216,135,20,female,
259282548,586,7,,
405282556,27,6,female,white
939002553181773825,30,3,,
2777091813,205,27,female,white
369707682,545,1,,
805089242443640832,12,0,,
22339476,156,1,,
594766020,32,9,,
169477894,156,18,female,white
1529299838,491,185,male,black
12517262,19,0,male,white
765036638,36,6,male,black
742250066421878784,0,0,,
3388665063,2,2,male,black
2804662920,51,14,female,black
77339489,0,0,male,white
169863308,101,75,female,
3192697420,3,0,female,white
15935833,56,2,female,white
14272312,393,49,male,white
2206560411,166,0,female,white
726595456407617537,0,0,female,white
914413954549653504,0,0,female,white
3077415634,1087,1,,
14401715,296,7,male,white
360394743,96,14,,
173948974,219,0,,
34318936,0,0,,
2718924815,36,21,,
36400003,167,0,,
103356113,95,0,male,white
1293169722,496,219,male,black
20739958,16,0,male,white
3025109758,63,1,,
108742539,12,1,male,black
2204122577,137,40,male,black
130265173,77,1,male,white
3006089104,60,6,,
3073998974,44,28,,
386907855,22,5,,
26676371,646,20,,
2973565313,83,7,,
825729767466995717,3,1,,
2558040847,207,147,,
1694229931,829,89,male,black
41597055,54,0,male,white
6935942,132,1,,
49208419,360,68,female,white
1171009856,236,20,female,white
938434844090093568,0,0,,
738103124770967553,1362,29,female,white
415819314,37,15,female,
4432489282,17,0,,
802997361098321920,10,9,male,black
2281464535,7,1,,
41135292,243,5,male,white
963125012218699777,4,0,male,white
939217273759387648,203,49,,
805746398394195968,284,0,male,white
975770717793980416,509,67,female,black
1098371208,0,0,,
3046356558,215,19,,
3008106473,77,56,,
963292189806784512,0,0,,
